keyword,text,date,category
청바지,겨울 입기에는 조금 얇지만 스판기 많아서 편해요 봄 가을 입으면 딱 좋을 같아요,2018.12.12 16:05,size
청바지,밀리 언 코르 청바지 이전 한번 착용 했었는데 이뻐서 이번 제품 재시 도 해봤는데 만족스러워요 샀던 스판기 별로 없어서 다소 불편한 있으나 다리는 잡아 줬,2018.09.25 01:17,None
청바지,사이즈 도 크고 무엇 냄새 너무 많이 요,2019.05.15 20:49,size
청바지,기장 도 좋고 신축 성도 좋고 샀습니다 가격 도 저렴하구요,2019.04.18 23:34,price
청바지,스키니진 인데 짱 편하네요 기장 도 짧고 맘 들어요,2019.04.18 23:31,None
청바지,진짜 너무 편하고 예뻐요 발목 부분 조금 크긴 하지만 편하고 예뻐서 감수 해도 예쁩니다 ㅜㅜ,2019.04.03 12:18,None
청바지,쫀쫀하 게 달라붙고 맘 들어요 허리 너무 커서 줄여야하는데 귀찮아서 그냥 입고있네요 달라붙는다고 불편하지도 않고 늘어나서 자주 입을듯 추천 합니다,2019.01.28 09:40,None
청바지,실물 그대로 네 용 입어보니 완전 편하고 색도 맘 들어요 배송 도 빨랐고 입을게 용,2019.04.07 22:15,None
청바지,다리 착감 깁니다 약간 레깅스 같기도 편해요,2018.11.28 01:23,None
청바지,사이즈 도 적당하고 맞아요 배송 도 라서 좋아요,2019.05.15 20:50,size
청바지,예쁜 바지 싸게 샀어요 사진 이랑 똑같아서 좋아요,2019.04.18 23:55,None
청바지,같은 브랜드 검정 바지 사이즈 딱 맞았는데 바지 작아요 많이 제 사이즈 체크 를 잘못 건지 어쩐 건징,2019.04.14 15:03,size
청바지,허리 발목 뜨는 곳 없네요 인데 사이즈 잇하게 맞아요 근데 헤짐부분 구멍 날까 걱정 되긴,2019.04.01 20:50,size
청바지,사서 입어보고 좋아서 벌 구매 후기 남깁니다 봄 여름 가을 최적 입니다 겨울 입기 살짝 춥지만 내복 입고 입으셔도 내복 과의 마찰 바지 올라가는,2017.02.06 14:31,None
청바지,색감 너무 이쁜 하늘색 이라 좋아요 청바지 같지도 않고 이쁘네요 추천 추천,2018.10.02 16:48,color
청바지,그냥 엄청 편해여 입고있습니다 색감 도 예쁘고 무난 해서 여기저기 어울려여,2018.09.27 22:50,None
청바지,연 청 반바지 필요해서 샀는데 좋네요 무난 무난 이쁜 바지 입니 바,2018.08.21 23:15,None
청바지,색깔 도 이쁘고 선물 했는데 마음 든다고 해 요 편안하게 입기도 좋고 감사합니다 이번 여름 입구 다닐거 같아요 하늘하늘하니,2018.08.09 12:56,None
청바지,원래 입는데 교환 했네요 흑 청 보단 중청 가까운 느낌 회색 가까울줄 알았는데 아니였어요 ㅜ,2018.08.01 19:33,color
청바지,그대로 싼 치곤 괜찮아요 근데 데님 반바지 아니라 데님 같은 반바지 라 뭔가 별로 네 요 물론 만족 합니당,2018.07.13 13:04,price
청바지,셔츠 랑 세트 샀는데 좋네요 따로 입어도 예쁠거 같아요 굿,2018.07.13 00:21,None
청바지,흑 청 색깔 청 느낌 많아요 남자 딱 좋네요,2018.06.25 01:47,size
청바지,연 청 흑 청 주문 해 봤는데 사이즈 잘맞네요 흰 옷 매치 하시면 어울리실듯,2018.06.15 18:08,size
청바지,사이즈 도 맞았으며 얇고 가벼워서 여름 입기 딱 좋은 거 같습니다,2018.06.11 11:36,size
청바지,얇아서 그대로 쿨링 이네요 시원하게 입을거 같아요 검청 보단 연 청 훨씬 이쁘고요,2018.05.24 20:46,None
청바지,색감 도 이쁘고 핏 도 너무 괜찮습니다 잘산것 같습니다 애용 할께요 수고 하세요,2018.05.18 16:46,size
청바지,색감 재질 모두 좋아요 여름 입기 딱입니다,2018.05.09 09:39,None
청바지,파란색 시원 해보여서 좋은데 챠콜색 먼가 색깔 그렇고 통 도 큰 느낌 같은 사이 즌데 가격 대비 좋아오,2018.04.28 20:45,price
청바지,하늘색 색상 이뻐요 ㅋㅋㅋ 근데 회색 수영장 배지 들었어 ㅋㅋ 회색 바지 조금 통 적었으면 이쁘지 않았을까 싶네요 하지만 여름 이니 크게 입는게 나을거 같기 도하 네 요 ㅎ,2018.04.19 20:22,color
청바지,뭔가 제 했던거랑 쫌 다르 긴한데 기장 도 막 길거나 짧거나 하지 않고 입다 보면 정 들것 같아요 슬림 일자핏 이고 스판 쫌 있는거 같아요,2019.04.18 19:22,size
청바지,정말 저렴한 가격 질도 좋고 배송 도 빠르고 너무 만족합니다,2019.05.10 18:25,price
청바지,편하고 색도 이쁘고 네 용 계속 입구 있습니다,2019.04.26 12:51,None
청바지,얇아용 그리구 길어요 입고 나가 보지 못 했어요 그냥 값어치 하는듯,2019.04.23 01:31,None
청바지,사이즈 작긴한데 색깔 이쁘고 재질 괜찮아 보이네요,2019.03.06 23:19,size
청바지,요 브랜드 진 을 사보는거라 반신반의 하며 구매 했는데 핏 예쁘고 신축 성 매우 좋아 완전 강추 드려요,2019.02.21 18:06,size
청바지,검정 다 품절 되서 네이비 샀는데 네이비 잘산거 같아요 스타일 이랑 입어도 잘맞는 딱 느낌 신축 성 했던것 조금 떨어지는게 아쉽지만 핏 도 예쁘고 좋아요,2019.02.09 19:37,size
청바지,평소 사이즈 입는데 주문 했더니 딱 맞네요 약간 스판기 부족한데 딱 검정 스키 니 입을만한 거 같아요,2019.02.09 01:47,size
청바지,고 샀지만 네이비 참 제 입기가 애매한 색 이라 ㅋㅋㅋ 그래도 핏 예쁘고 날씬해 고 좋습니다 얇고 신축 성 좋아서 다리 엄청 가늘어 보여요,2017.03.04 17:29,size
청바지,키 라 바지 사면 길이 진짜 항상 짧았는데 바지 길이 맞아서 아주 좋아요,2017.02.22 14:33,None
청바지,키 인데 온라인 쇼핑몰 사면 항상 너무 짧았는데 기장 너무 맘 들어요 복숭아 뼈 시작 되는 부분 쯤 끝나네요 키 크신 분 완전 추천 해요 바지,2017.02.08 17:39,None
청바지,사이즈 도 맞고 배송 도 빨랐고 그냥 기본 템 이에요 아무 받쳐 입기 조아요,2016.11.27 11:16,size
청바지,사이즈 도 좋고 핏 도 괜탆아 요 소 소 근데 길어요 키 작으면 수선,2016.11.02 11:05,size
청바지,사이 째 사네요 아쉬운건 블랙 인 고 구매 했는데 다크 블루 였어요 그래도 역시 편하고 좋네요,2016.10.28 14:23,None
청바지,배송 도 빠르고 사이즈 딱 좋아요 너무 마음 드네 요 입겠습니다,2019.01.16 09:59,size
청바지,바지 자체 튼 튼 여서 좋고 색감 핏 도 이쁘고 디스 도 이쁘네요,2018.08.28 13:50,size
청바지,스완 진 바지 처음 구매 해보는데 바지 되게 괜찮네요 신축 성은 아예 없어서 불편하긴 한데 실물 도 예뻐요 옷 박음질 마감 도 튼튼해요,2018.08.21 23:54,None
청바지,모델핏 이랑 비슷하고 색상 도 화면 이랑 비슷합니다,2018.03.23 10:30,None
청바지,재질 엄청 스판 제로 라서 앉을 불편해요 스크래치 도 이쁘고 다 좋은 엄청 껴요 빡빡 하긴 한데 이쁘고 네 여 스판 만 있었으면,2018.02.17 17:08,None
청바지,핏좋구 저렴하게 샀네요 날 풀리면 실컷 입고 다닐거예요,2018.02.02 08:43,None
청바지,핏 바지 처음 사보는건데 너무 배기 같을까봐 걱정 했었거든요 전혀 그렇지 않아요 약간 스웨 해 보이는게 오히려 귀엽고 찢어짐도 이뿝니다,2018.01.18 02:50,size
청바지,근데 진짜 짧아요 양말 없이 입으면 부끄러워요,2018.01.11 09:13,None
청바지,원래 조금 넉넉하게 입는 바지 여서 조금 큰 걸 시켰는데 예뻤을 같아요 ㅎㅎ 그래도 핏 괜찮아서 환불 그냥 입 을 게 여 ㅋㅋㅋㅋ,2018.01.08 21:25,size
청바지,입어보기 커서 별로 거 같았는데 이뻐요 사이즈 작은 걸 부를까 중이 에요,2017.12.22 20:44,size
청바지,맘 드네 요 스판 아니라서 불편하지만 디잔 이뻐요 입을께여,2017.12.03 10:08,None
청바지,핏감 도 좋고 색감 도 좋고 저렴한 가격 득템 해서 너무 좋네요 거 구매 제품 도 많이 샀어요,2017.11.27 13:53,price
청바지,색 진짜 이쁩니다 사이즈 없어서 있는거 샀더니 들어가네요 바지 몸 을 맞춰 봐야게 써요,2019.02.14 02:01,size
청바지,온라인 딱 맞는 바지 를 찾기 쉽지 않았는데 길이 도 딱 맞고 편하네요,2018.10.12 16:14,size
청바지,색감 도 너무 이쁘구요 스판끼 없어도 편합니당 지퍼 포인트 있어서 이쁜 웃 같아여 세 할 사서 득템 같아요 ㅋㅋㅋ 입을게요,2018.10.03 10:15,None
청바지,너무 너무 편하네요 색상 도 화면 과 같아요 이뻐요,2018.09.12 21:22,None
청바지,핏 도 괜찮고 색깔 도 무난 가격 이면 정말 휼륭한것 같아요,2018.09.08 20:11,price
청바지,다 좋은데 길이 짧아요 스판끼 없는데 그만큼 탄탄하게 잡아주고요 지퍼 도 포인트 괜찮구 워싱 도 구연 전체 가격 대비 굳,2018.07.04 20:49,price
청바지,거 끼긴 하는데 자크 달려 있어서 좋아요 발 넣기 도 편하구 색도 딱 모델 샷 요 예쁘게 입겠습니다 스완 진 좋아여 ㅕ,2018.02.17 17:07,size
청바지,바지 비해 스판끼 없지만 그래도 편하고 이뿌네요 브랜드 애용 할꺼에 용,2018.01.23 21:23,None
청바지,진짜 따 악 맞아요 기장 도 딱 떨어져서 굿 근데 스판 많이 없어서 주저앉 기는 조금 힘들어요 ㅋㅋ,2018.01.20 02:00,size
청바지,스완 진 이제 믿고 구매 해요 ㅋㅋㅋ 편함과 디자인 을 다 잡은 옷 이에요 전혀 싼 티 도 안나구여 이제 스완 진 단골 될려 구 요 많이 파세요,2018.01.18 02:55,price
청바지,키 인데 딱 정강이 위로 올라올 길이 고 맨날 발 넣을 발목 딱 붙는 스키 니 진짜 걸려가지고 몇번 입으면 살짝 늘어나는게 싫었는데 거 열고 입으면 신세계 입니다 ㅋㅋㅋ 약,2017.12.30 11:40,size
청바지,블 ㄹㄱ 프라이데이 이용 하여 저렴한 가격 애 샀어요 편하고 핏감 도 좋네요 여기 서 벌 샀습니다 ㅎㅎ,2017.11.30 22:05,price
청바지,스완 진 청바지 너무 편해용 세 일해 서 저렴하게 득템,2019.04.23 16:16,None
청바지,옷 스판끼없어 요 옷 만족합니다 색도 이뻐요,2019.03.01 22:20,None
청바지,마감 도 좋구 물 빠짐도 없어요 키 기장 발목 위로 올라와서 롤업 해서 입기는 그렇네요 일자 핏 이에요,2018.11.15 02:13,size
청바지,핏 도 예쁘고 저렴한 가격 샀어요 물 빠짐 없다하니 걱정 없어여,2018.11.06 14:28,price
청바지,딱 제 하체 이상 인 핏 인데 한가지 단점 라면 기재 수치 비해 밑 길이 작은듯 해 요 브랜드 제품 작은 사이즈 보다도 힙 과 밑 길이 작네요,2018.10.31 01:42,size
청바지,가격 도 저렴하고 무엇 입어보니 너무 편하고 좋네요,2018.10.04 20:19,price
청바지,보통 바지 입어서 후기 보고 삿는데 딱 이쁘게 잘맞네요 물 빠짐도 없다하니 안심 입을수 잇겟어요 핏 최고,2018.08.05 15:27,size
청바지,바지 만지자마자 들은 정말 얇다 였습니다 입고 나가면 얼어 죽을거에요 아마 여름 입기 좋은 두께 입니다 그래서 따뜻한 봄 입으려고요 길이 너무 애매해서,2018.01.04 12:25,None
청바지,상체 비 해서 하체 있는 편이 라 항상 청바지 사면 사이즈 참 애매했는데 저 사이즈 딱이에요 너무 이쁩니다,2019.04.06 08:50,size
청바지,색도 이쁘고 핏 도 좋고 편합니다 다만 사이즈 도 허리띠 없이 입기는 헐거워요 무 있는 편 습 니 단 그래도 바지 이뻐요,2018.10.04 02:12,size
청바지,예쁩니다 다만 사이즈 작아서 맞앗네요 저 마른 체격 이라 바지 고르는데 너무 힘든데 여기 브랜드 애용 하게 될거 같아,2019.01.30 21:31,size
청바지,다만 기장 짧고 저 한텐 작아서 나중 입어야겟어요,2019.05.09 11:06,None
청바지,바지 디자인 예뻐 여서 세 기간 구매 했습니다 평소 사이즈 를 입는데 힙 과 허벅지 튼실해서 꽉 끼 고 바닥 앉을 딱 불편한 감 있습니다 아랫 단 접어 입으니 핏,2019.04.30 20:47,size
청바지,입으니 제 스타일 아닌듯 골 반쪽 쨍겨용,2019.04.21 00:57,None
청바지,좋은 데님 이에요 허벅지 애매하지만 예쁜 일자 데님 이에요,2019.04.17 14:08,None
청바지,스판 없는 예전 스타일 청바지 입 을 수록 편해서 구입 가격 도 싸서 좋음,2019.04.17 08:37,price
청바지,좋은 데님 입니다 예뻐요 소재 넘 좋아여 봄 여름 입 을 있겠어요,2019.04.07 18:43,None
청바지,음 보이프렌드 핏 느낌 일자 핏임 별로,2019.04.05 21:37,size
청바지,허벅지 불편해서 다이어트 해야겠다 ㅠㅠㅠ 길이 괜찮고 다이어트 성공하면 매일 매일 입 을 예정,2019.04.03 12:16,None
청바지,입었는데 용이 라서 엉덩이 많이 끼네요 ㅠㅠ 통 비 해서 작긴한데 핏 엄청 예뻐서 만족합니다,2019.03.30 21:45,size
청바지,이쁜데 밑위 길이 넘 짧아요 분들 허리 너무 클거 같아요,2019.03.08 12:32,None
청바지,허벅지 살짝 끼긴 하지만 입다 보면 괜찮아질 같습니다,2019.02.27 14:29,None
청바지,무난 하게 입기 좋습니다 기장 도 좋고 나쁘지 않습니다,2019.02.12 04:05,None
청바지,이고 라지 사이즈 구매 했습니다 우선 전체 사이즈 하체 두꺼운 편 아닌데 지도 크지 않게 딱 맞고요 정말 딱 맞네요,2019.01.29 02:59,size
청바지,실 사이즈 완전 다름 너무 작게 나와서 아예 입을수가 없음 돈 버렸음,2019.01.23 03:40,size
청바지,이쁘고 가격 싸고 배송 빠르고 굿굿 입겠습니다,2019.01.16 23:41,price
청바지,물 빠짐이 심해서 양말 이고 너 고 다 물들어 버림 한번 뒤집어서 단독 세탁 나니 그나마 괜찮아졌네요,2019.01.14 16:26,None
청바지,스판 없어서 조금 굽힐 불편하긴 하지만 괜찮네요,2019.01.07 19:33,None
청바지,스판끼 전혀 없으니 사이즈 비교 해보시고 사세요 나쁘지 않습니다,2019.01.04 18:54,size
청바지,너무 길어서 수선 햇습니 다 랭 부분 접힌자국 빨아도 없어지네요 조금 민망하지만 이뻐서 그냥 입고 다닙니다,2018.12.29 19:43,None
청바지,밑위 좁지만 입고 있습니다 색도 이뻐요,2018.12.01 21:10,None
청바지,좋아서 샀습니다 꽤 슬림 핏하 게 좋은데 요 물 빠짐 없고 스판기없 편합니다,2018.11.28 12:44,size
청바지,가격 저렴해서 구매 를 했는데 너무 작아요 ㅠ 입 을 수가 없네요 아쉽습니다 나눔 실천 했습니다,2018.11.24 13:14,size
청바지,사이즈 주문 했는데 넘 커요 슬림핏 아니에요 ㅜㅜ,2018.11.22 15:37,size
청바지,셀비 지진 많이 샀지만 오랫동안 원하던 디자인 과 색상 입니다 가격 대비 질도 좋고 물 빠지면 정말 이쁠 듯 요 근데 밑위 짧아요 많이 여 성 기준 이라 남성 분들 그거 감안 하셔야,2018.11.22 15:18,price
청바지,생 지라 물 빠짐 테스트 해봤는데 물 빠짐 없었어요 핏 슬림하 니 딱 떨어져서 너무 이쁘네요 스판기 없어서 저 좋은 거 같아요,2018.11.16 22:02,size
청바지,못 사이즈 를 못 봐서 작은 사이즈 구매 를 했네요 근데 싸게 팔길래 환 불안하고 주변 지인 선물 하려고요 재질 좋네요,2017.03.02 20:51,size
청바지,진짜 슬림핏의끝 너무 딱 떨어지는 핏 좋아요 근데 쪼 오금 불편하긴하지만 너무 불편하진 않아서 입 을 만해 요 좋아요,2017.02.07 23:10,size
청바지,통 좁았는데 색감 굉장히 맘 들어요,2019.02.12 15:33,None
청바지,다리 짧은 편 인데 기장 저 맞아서 좋아요 여기 서 산 똑같은 사이즈 검은 바지 와 비교 했을 스판끼 덜한 편이 라 바지 잠글 흡 해야 잠글 있었어요 언니 바지,2017.03.31 22:55,size
청바지,사진 약간 밝은 색상 요 ㅎㅎ 개인 사진 마음 들어요,2019.05.07 13:07,None
청바지,세 할 샀는데 좋네요 허벅지 여유 있고 엉덩이 도 여유 있어요 할 입으려 샀는데 맘 들어요,2019.04.04 22:45,None
청바지,줄겨 입어요 할 입으려고 샀는데 닳을까봐 아깝네요,2019.03.31 11:50,None
청바지,허리 널 널한데 핏 예쁘고 네 여 키 작아서 아주 살짝 기장 여서 입 을 예정,2019.02.23 04:57,size
청바지,바지 괜찮내요 재질 도 괜찮고 가성 비 좋은 같습니다,2019.02.20 23:46,None
청바지,지퍼 단추 쉽게 뜯기네요 허리 도 엄청 크고 싼 가격 샀습니다,2018.12.09 16:55,price
청바지,입기 도편 커 팅 도 예쁘게 됐어요 입을게요,2019.05.01 20:40,None
청바지,스판 그렇게 쫀쫀 느낌 아닌데 대신 꽉 잡아주는 느낌 이라 핏 예뻐요 처음 사 브랜드 였는데 마음 드네 요,2019.04.28 18:54,size
청바지,배송 라서 넘 좋았어요 딱 받았을 실물 별로 다 싶었는데 입어 맘 에드 네 요 입을게요,2019.04.22 00:36,size
청바지,사이즈 도 딱 맞고 이뻐요 편해서 자주 입고 다닐것 습,2019.03.24 01:24,size
청바지,핏 디자인 면 괜찮은 브랜드 같아요 ㅎㅎ 자주 구매 할것 같아요,2018.12.02 01:22,size
청바지,평소 바지 를 사면 허리 항상 커서 였는데 바지 허리 랑 골반 부분 딱 맞아서 만족합니다 재질 도 했던것보다 두껍고 좋은 같아요 입겠습니다,2019.02.16 03:29,size
청바지,배송 주말 포함 걸려서 조금 긴한데 제품 완젼 이뻐요,2018.11.28 19:08,None
청바지,질 가격 대비 좋은 거 같아요 사진 벤딩 상태 배송 네 여 마감 처리 조금 그렇습니다,2019.03.27 21:01,price
청바지,싼 가격 완전 득템 했어요 요즘 매일 입고 다닙니당 니트 입으면 짱 이쁨 사이즈 샀는데 허리 인치 인데 허리 크지만 바지 널 널하니 핏 대박 이예 유,2019.03.08 21:37,size
청바지,너무 좋습니다 데미지 도 이쁘게 들어가 있어요 너무 맘 듭니 다,2019.02.16 20:44,None
청바지,너무 이뻐요 길이 도 적당하고 굳 굳 최고,2019.04.24 23:20,None
청바지,바지 길이 도 딱 당하고 이쁘게 나왔네요 어디 어울릴꺼 같네요,2019.04.02 00:55,size
청바지,핏 도 이뿌고 심심하지 않게 포인트 도 확실한 바디 입니다,2019.03.26 14:27,size
청바지,정말로 가성 비 갑이네요 바지 도 좋겠지만 정말 가격 대 면 좋다 해요,2019.03.11 12:28,price
청바지,마음 옷 을 사봤지만 그중 단연 탑안에 듭 니 다 감사합니다,2019.03.10 21:44,None
청바지,혹 여 밑위 길이 길진 않을까 걱정 했는데 걱정 을 버린 제품 도착 해서 상당히 마음 들었고 색감 허벅지 포인트 백 포켓 모두 이뻐서 좋았습니다,2019.03.08 17:35,None
청바지,디자인 이쁘고 마음 듭니 다 다만 배송 조금 늦었네요 택배 기사 아저씨 배송 오지 도 않았는데 조회 를 해보니 배달 완료 전화 했더니 못 가져다 줬다네요 상품 마음 듭 니,2019.02.21 21:32,None
청바지,개이득 데님 포인트 워싱 간지나고 뒷 포켓 도 간지남 청청 중청 자켓 코디 했는데 자칫 구릴 있는 코디 를 복 고풍 소화 코디 에도 무난 할듯,2019.02.18 19:24,None
청바지,실 사이즈 를 보고 주문 했는데 같은 사이즈 바지 비 해서 살짝 타이트 신축 성 없어서 조금 불편합니다,2019.02.10 14:44,size
청바지,슬림핏 이라고 해서 엄청 타이 트 그럴 알았는데 핏 이쁘게 나왔습니다,2019.01.23 01:55,size
청바지,넘 싸서 반신반의 하며 구매 했는데 넘 좋네요 입는데 살짝 여유 있어요 입다 보면 늘어나 커질수도 있을듯,2019.03.21 21:46,None
청바지,적절하게 이뻐요 길이 도 딱 맞고 색도 화면 과 같아요 딱 왔을 엉덩이 라인 허벅지 위쪽 공간 이쁘게 남아 서 좋아요,2019.03.03 12:35,size
청바지,딱 하던 바지 에요 맘 들고 좋아요 자주 입 을 거 같아용,2019.03.02 20:49,size
청바지,조여주는게 없고 얇아서 보통 사이즈 작게 사야 거 같아요,2019.02.19 17:07,size
청바지,핏 너무 예뻐요 색도 너무 예뻐요 다음 사고 싶어요,2019.02.16 00:15,size
청바지,우연히 보게 돼서 구매 바지 인데 왜 품절 아닌지 모르겠어요 디자인 허리 를 날씬하게 게 해줘서 라인 예뻐 게 만들어주는 스타일 입니다 키 인데 길이 적당해요 복사,2019.01.31 12:31,None
청바지,디자인 화면 과 동일하고 배송 이틀 걸린듯 합니다 통 큰 일자 바지 느낌 입니다,2018.12.08 19:40,size
청바지,사진 컬러 이쁘고 핏 도 좋아요 세 할 완전 득템 했네요,2019.04.06 08:46,size
청바지,바지 핏 엄청 이쁘고 정말 편해요 가성 비 최고 에요,2019.04.30 15:55,size
청바지,핏 먼가 애매하네요 ㅡ 바지 길이 도 짧아서 런가 이상 해보이네요,2019.04.27 08:07,size
청바지,클리어 런스 세 엄청 저렴하게 구매 했는데 기본 청바지 괜찮아요 핏 그렇게 루즈 하진 않았구 일반 일자 핏,2019.03.15 21:23,size
청바지,색깔 핏 기장 모든 완벽합니다 싼 가격 샀습니다,2019.03.12 21:03,price
청바지,사이 즈 미스 루즈 핏 나오네용 그래도 색 이랑 재질 좋아여,2019.03.04 00:43,size
청바지,오늘 도 입고있는 바지 에요 레귤러 핏 이라 제 예상 와이드 핏 아니지만 입고 있어요,2019.02.20 15:34,size
청바지,가격 도 저렴하고 색도 핏 도 이뻐서 자주 입을것 같습니다 감사합 ㄴ 다,2019.02.13 09:21,size
청바지,인데도 복사뼈 못 덮을 길이 짧네요 따 흑 세 일해 서 싸게 구입 했고 색 너무 맘 들어서 만족합니다,2019.02.09 22:43,None
청바지,재구매 의사 잇습니다 핏좋 고 뼈 요 촤 고 최고,2019.02.07 20:22,None
청바지,옷 핏 도 좋고 다음 구매 싶습니다 만족합니다,2019.02.06 17:14,size
청바지,동생 려고 삿 어 용 ㅋ 입혀 봤더니 낙하 니 모델 분 핏 나오네여,2019.01.02 14:47,size
청바지,티비 서 지수 분 입고 나온 보고 이쁘다고 했어요 입을게요,2019.01.01 14:55,None
청바지,두께 두껍고 튼튼해서 자주 입어요 세 일가 ㄱㅇㄷ 입니다,2018.12.23 18:02,None
청바지,기장 감 조금 길긴한 그래서 다리 길어 보입니다 가볍고 편하게 입 을 있을 같아요,2019.04.02 14:31,None
청바지,선물 인데 가격 대비 재질 좋구 핏 도 알차네요 친구 좋다고 감사합니다,2019.04.21 14:17,size
청바지,색도 마음 들고 핏 도 괜찮아요 근데 허리 낑겨서 을 빼고 입으려고요 ㅎㅎ,2019.04.18 22:36,size
청바지,색깔 제 딱 원하던 연 청 이에요 노랭끼 없이 딱 흰 연 청 핏 스키 니 가까운데 발목 만 딱 붙지 않는,2019.02.09 02:01,size
청바지,이쁨 근데 실사 이즈 조금 작은거 같아 하지만 스 판기 많아서 괜찮아요 좋아요,2019.05.01 20:39,None
청바지,미듐 샀는데 너무 작았어요 ㅠㅠㅠ 입는데 평소 엉덩이 랑 허벅지 너무 끼어서 사이즈 바꿔서 라지 받았는데 딱 착용 감 편하면서도 핏해 서 좋아요 교환 느렸는데 기다린,2019.04.12 23:12,size
청바지,색상 밝아서 보다는 봄 어울릴것 같아요,2019.01.16 01:44,None
청바지,두께 도 적당하고 바지 도 이뻐요 할인 도 할 사서 만족해요,2019.04.27 16:52,None
청바지,색 중청 이에요 핏 진짜 이쁘고 스판 도 적당해요,2019.04.26 17:26,size
청바지,반 사이즈 작게 나왔 다해 서 크게 주문 했는데 잘맞아여,2018.12.30 21:28,size
청바지,주문 후 일만 왔습니다 신축 성 있어요 핏 좋습니다,2018.12.09 15:01,size
청바지,배송 정말 빠르구요 정말 타이 트 게 나왔네요 난 당연히 라 했는데 바지 입는데 뱃살 튀어 왓 네 요 교환 하기 귀찮아 살빼서 입을게요,2019.02.26 15:24,None
청바지,튼튼하고 사이즈 도 적당해서 맬것 같아요 좋아요,2019.05.15 10:08,size
청바지,가방 진짜 너무 이뻐요 옷 입어도 들고 다닐 있을 다 어울려요,2019.05.13 18:56,None
청바지,이뻐요 어디 코디 해도 이상하지 않아요 심플 하게 크기 도 적당히 커요,2019.05.13 09:32,size
청바지,별로 에요 그냥 그저 그래여 차라리 저 거 네이비 네모 없는거 사세요,2019.05.13 01:56,None
청바지,크기 작고 그래도 들어갈 껀 다 들어가요 이쁘야,2019.05.04 13:10,size
청바지,선물 했는데 편하고 옷 이랑 도 무난 하게 코디 가능하다고 좋아했습니다 만족해요,2019.05.05 00:58,None
청바지,디자인 이쁘게 나왔어요 핑크색 특히 포인트 인 같아요,2019.05.05 00:56,None
청바지,기대 뿌 네 요 티 랑 가방 사고 사은 품도 받았습니다 다만 처음 보내주실 사은 품 빠트려 서 배송 받고 보내주신 사은 품 가방 구매 가방 이랑 똑같은 거네욤,2019.05.04 23:36,None
청바지,아메 마 실룩 용 오케이 가볍게 나갈 따도 좋아요,2019.05.01 09:28,None
청바지,아무 막 기도 좋고 진짜 딱 원하던 재질 여서 맘 들어요 커서 물건 도 많이 들어가네요,2019.05.06 23:59,size
청바지,무난 하게 여기저기 어울리 네 여 크기 도 적당합니다 튼튼해요,2019.03.20 22:40,size
청바지,이쁘고 무난 해서 자주 들고 다녀요 크기 도 적당하고 많이 들어가요,2019.03.06 16:36,size
청바지,들고다니 기도 편하고 가방 도 커서 괜찮네요 작은 주머니 도 맘에듭니 다,2019.03.04 22:42,size
청바지,에코 백 사진 이랑 똑같고 커요 보부상 좋을거 같아요,2019.03.02 13:29,size
청바지,박스 로고 샀는데 일반 로고 왔어요 여행 갈 매 려고 산거라 당장 써야 해서 반품 합니다만 검품 제대로 해주세요,2019.02.15 21:17,None
청바지,크기 보통 에코 백 크기 구 요 가방 작은 주머니 도 있어요 에코 백 치곤 비쌌지만 그래도 이븝니 다,2019.02.14 16:40,size
청바지,계속 쓰던 가방 어깨 자꾸 흘러내려서 짧은 걸 구매 했는데 적당하네요 색상 도 구매 하고싶어요 튼튼합니다,2019.02.13 20:56,None
청바지,개인 무신사 애용 하는데 일본 브랜드 덕후 로써 좀더 다양하고 많은 일본 브랜드 입점 했으면 좋겠어요 리 에코 백 뭐 굳이 설명 할 필요없이 질 좋고 예쁩니다,2019.02.09 04:05,None
청바지,무난 막 들고다니기 좋은 가방 이에요 크기 도 적당합니다,2019.01.31 21:27,size
청바지,배송 도 빨리 왔고 가방 도 실제 받아 보니 너무 예뻐요 ㅠㅜㅜ,2019.01.12 13:18,None
청바지,저렴한 가격 리 에코 백 득템 했네요 로고 예뻐요,2019.01.07 20:35,price
청바지,딱 존예 자체 입니다 크기 도 길이 도 적당합니다 로고 몹시 이쁩니다 세 할 잘산듯 로고 있는것도 이쁜거 같지만 만족,2018.12.09 16:23,size
청바지,친구 선물 샀는데 맘 든다고 튼튼해서 노트북 도 거뜬합니다,2018.11.25 02:24,None
청바지,디자인 브랜드 질 배송 다 너무 맘 드네영 마니 사 세영,2018.11.22 11:44,None
청바지,했던 보다는 작은것 같긴 대 그래두 역시 깔끔하고 이쁘네요 매고 다닐게,2019.05.15 18:30,None
청바지,에코 백 심플 하면서도 포인트 되는게 이쁩니다 재질 도 괜찮고 추천 합니다,2019.05.16 00:36,None
청바지,너 버여 어디 매고 다니 기도 편하고요 에코 백 자주 맸는데 자주 찾을 거 습,2019.05.13 21:39,None
청바지,리 로고 아주 이쁘고 마음 쏙 듭니 다 가격 도 저렴한 같구요,2019.05.11 17:24,price
청바지,일리 매고다니기 딱이에요 아직 같은 가방 많이 못 봤어 융,2019.05.12 11:50,None
청바지,크기 도 딱 적당하고 이뻐요 편하게 들고다니기 좋을꺼 같아요 맘 듭니당,2019.05.10 01:43,size
청바지,공책 도 들어가고 딱좋은 사이즈 입니다 색도 하얀색 아니라서 부담 없어요,2019.05.07 18:30,size
